#Note: P1-P5 are absolute pressures
#Note: Ullage pressure in tank is 0.75 bar
#Time     P1      P2     P3       P4      P5
-0.0112	76212.8	75774.0	75020.2	75016.9	75008.8
-0.0111	76216.7	75779.0	75018.6	75016.3	75008.7
-0.0110	76220.5	75784.1	75018.1	75015.0	75007.5
-0.0109	76221.4	75786.1	75014.7	75012.6	75006.0
-0.0108	76223.8	75790.1	75014.7	75011.8	75004.4
-0.0107	76229.3	75797.9	75016.9	75012.9	75004.4
-0.0106	76235.1	75803.8	75015.4	75012.2	75005.5
-0.0105	76239.2	75808.3	75014.5	75012.9	75003.4
-0.0104	76249.5	75822.0	75021.6	75016.8	75006.1
-0.0103	76252.5	75825.4	75019.0	75016.2	75007.6
-0.0102	76259.4	75834.4	75021.3	75016.8	75007.1
-0.0101	76263.1	75839.5	75019.1	75015.1	75006.4
-0.0100	76265.7	75843.8	75018.0	75013.7	75005.1
-0.0099	76269.9	75849.7	75016.8	75012.3	75002.2
-0.0098	76276.5	75858.8	75018.6	75014.5	75004.6
-0.0097	76280.2	75863.6	75017.5	75012.4	75004.5
-0.0096	76285.4	75870.9	75021.4	75014.3	75001.4
-0.0095	76295.2	75881.8	75026.0	75018.6	75006.3
-0.0094	76298.4	75886.4	75025.4	75017.6	75006.4
-0.0093	76306.0	75895.3	75028.4	75017.6	75006.4
-0.0092	76308.1	75898.9	75032.1	75016.1	75005.0
-0.0091	76311.7	75903.7	75033.2	75014.8	75004.1
-0.0090	76313.9	75908.4	75035.8	75013.8	75000.5
-0.0089	76320.7	75917.2	75046.3	75015.6	75004.0
-0.0088	76323.3	75920.2	75045.7	75012.8	75002.0
-0.0087	76332.8	75933.8	75064.7	75015.6	74999.8
-0.0086	76340.0	75940.5	75073.4	75018.3	75004.4
-0.0085	76346.6	75950.1	75088.0	75018.6	75004.3
-0.0084	76352.4	75957.6	75097.9	75018.1	75004.1
-0.0083	76355.6	75963.0	75112.7	75017.4	75003.5
-0.0082	76359.4	75968.7	75123.0	75016.6	75001.8
-0.0081	76364.6	75976.4	75134.5	75019.0	75002.3
-0.0080	76370.9	75983.2	75140.8	75018.2	75004.5
-0.0079	76375.4	75988.9	75149.0	75019.3	75000.3
-0.0078	76386.6	76004.2	75169.0	75024.4	75003.3
