#Time                        Gauge pressure
 1.05198776758410e-002    2.15873015873016e+003
 1.06422018348624e-002    2.41269841269841e+003
 1.06422018348624e-002    2.66666666666667e+003
 1.07645259938838e-002    2.92063492063492e+003
 1.08868501529052e-002    3.04761904761905e+003
 1.08868501529052e-002    3.30158730158730e+003
 1.10091743119266e-002    3.55555555555556e+003
 1.11314984709480e-002    3.93650793650794e+003
 1.12538226299694e-002    4.31746031746032e+003
 1.13761467889908e-002    4.57142857142857e+003
 1.14984709480122e-002    4.69841269841270e+003
 1.16207951070336e-002    4.82539682539683e+003
 1.18654434250765e-002    4.69841269841270e+003
 1.19877675840979e-002    4.44444444444444e+003
 1.21100917431193e-002    4.19047619047619e+003
 1.22324159021407e-002    3.93650793650794e+003
 1.23547400611621e-002    3.68253968253968e+003
 1.24770642201835e-002    3.30158730158730e+003
 1.25993883792049e-002    3.04761904761905e+003
 1.27217125382263e-002    2.66666666666667e+003
 1.27217125382263e-002    2.28571428571429e+003
 1.28440366972477e-002    2.03174603174603e+003
 1.29663608562691e-002    1.52380952380952e+003
 1.29663608562691e-002    1.14285714285714e+003
 1.32110091743119e-002    7.61904761904762e+002
 1.32110091743119e-002    2.53968253968254e+002
 1.33333333333333e-002   -1.26984126984127e+002
 1.34556574923547e-002   -5.07936507936508e+002
 1.35779816513761e-002   -8.88888888888889e+002
 1.35779816513761e-002   -1.14285714285714e+003
 1.37003058103976e-002   -1.39682539682540e+003
 1.38226299694190e-002   -1.65079365079365e+003
 1.39449541284404e-002   -1.90476190476190e+003
 1.40672782874618e-002   -2.28571428571429e+003
 1.41896024464832e-002   -2.41269841269841e+003
 1.44342507645260e-002   -2.41269841269841e+003
 1.45565749235474e-002   -2.28571428571429e+003
 1.46788990825688e-002   -2.15873015873016e+003
 1.48012232415902e-002   -1.90476190476190e+003
 1.49235474006116e-002   -1.77777777777778e+003
 1.50458715596330e-002   -1.52380952380952e+003
 1.50458715596330e-002   -1.14285714285714e+003
 1.51681957186544e-002   -8.88888888888889e+002
 1.52905198776758e-002   -6.34920634920635e+002
 1.52905198776758e-002   -5.07936507936508e+002
 1.54128440366973e-002   -2.53968253968254e+002
 1.54128440366973e-002    1.26984126984127e+002
 1.55351681957187e-002    2.53968253968254e+002
 1.55351681957187e-002    5.07936507936508e+002
 1.56574923547401e-002    6.34920634920635e+002
 1.56574923547401e-002    1.01587301587302e+003
 1.56574923547401e-002    1.26984126984127e+003
 1.57798165137615e-002    1.39682539682540e+003
 1.59021406727829e-002    1.52380952380952e+003
 1.59021406727829e-002    1.65079365079365e+003
 1.59021406727829e-002    1.90476190476190e+003
 1.59021406727829e-002    2.15873015873016e+003
 1.60244648318043e-002    2.15873015873016e+003
 1.60244648318043e-002    2.28571428571429e+003
 1.61467889908257e-002    2.53968253968254e+003
 1.61467889908257e-002    2.66666666666667e+003
 1.62691131498471e-002    2.92063492063492e+003
 1.62691131498471e-002    3.17460317460317e+003
 1.63914373088685e-002    3.42857142857143e+003
 1.65137614678899e-002    3.68253968253968e+003
 1.66360856269113e-002    3.93650793650794e+003
 1.66360856269113e-002    4.06349206349206e+003
 1.67584097859327e-002    4.19047619047619e+003
 1.68807339449541e-002    4.31746031746032e+003
 1.70030581039755e-002    4.19047619047619e+003
 1.71253822629969e-002    4.06349206349206e+003
 1.72477064220183e-002    3.93650793650794e+003
 1.73700305810398e-002    3.68253968253968e+003
 1.74923547400612e-002    3.42857142857143e+003
 1.76146788990826e-002    3.17460317460317e+003
 1.77370030581040e-002    2.92063492063492e+003
 1.78593272171254e-002    2.53968253968254e+003
 1.79816513761468e-002    2.15873015873016e+003
 1.81039755351682e-002    1.65079365079365e+003
 1.82262996941896e-002    1.26984126984127e+003
 1.83486238532110e-002    8.88888888888889e+002
 1.84709480122324e-002    3.80952380952381e+002
 1.85932721712538e-002    0.00000000000000e+000
 1.87155963302752e-002   -3.80952380952381e+002
 1.88379204892966e-002   -7.61904761904762e+002
 1.89602446483180e-002   -1.14285714285714e+003
 1.90825688073395e-002   -1.39682539682540e+003
 1.92048929663609e-002   -1.65079365079365e+003
 1.93272171253823e-002   -1.77777777777778e+003
 1.95718654434251e-002   -1.90476190476190e+003
 1.98165137614679e-002   -1.90476190476190e+003
 1.99388379204893e-002   -1.77777777777778e+003
 1.99388379204893e-002   -1.65079365079365e+003
 2.00611620795107e-002   -1.39682539682540e+003
 2.01834862385321e-002   -1.14285714285714e+003
 2.03058103975535e-002   -8.88888888888889e+002
 2.04281345565749e-002   -6.34920634920635e+002
 2.05504587155963e-002   -2.53968253968254e+002
 2.06727828746177e-002    1.26984126984127e+002
 2.07951070336391e-002    3.80952380952381e+002
 2.07951070336391e-002    7.61904761904762e+002
 2.09174311926606e-002    8.88888888888889e+002
 2.10397553516820e-002    1.14285714285714e+003
 2.11620795107034e-002    1.26984126984127e+003
 2.11620795107034e-002    1.52380952380952e+003
 2.12844036697248e-002    1.90476190476190e+003
 2.14067278287462e-002    2.28571428571429e+003
 2.16513761467890e-002    2.53968253968254e+003
 2.17737003058104e-002    2.66666666666667e+003
 2.18960244648318e-002    2.92063492063492e+003
 2.21406727828746e-002    3.04761904761905e+003
 2.22629969418960e-002    2.92063492063492e+003
 2.25076452599388e-002    2.79365079365079e+003
 2.26299694189602e-002    2.53968253968254e+003
 2.27522935779817e-002    2.28571428571429e+003
 2.28746177370031e-002    1.90476190476190e+003
 2.29969418960245e-002    1.65079365079365e+003
 2.29969418960245e-002    1.26984126984127e+003
 2.31192660550459e-002    1.14285714285714e+003
 2.32415902140673e-002    8.88888888888889e+002
 2.33639143730887e-002    7.61904761904762e+002
 2.33639143730887e-002    2.53968253968254e+002
 2.34862385321101e-002    0.00000000000000e+000
 2.37308868501529e-002   -3.80952380952381e+002
 2.37308868501529e-002   -6.34920634920635e+002
 2.38532110091743e-002   -1.01587301587302e+003
 2.40978593272171e-002   -1.52380952380952e+003
 2.43425076452599e-002   -1.77777777777778e+003
 2.45871559633028e-002   -2.03174603174603e+003
 2.48318042813456e-002   -1.77777777777778e+003
 2.50764525993884e-002   -1.52380952380952e+003
 2.53211009174312e-002   -8.88888888888889e+002
 2.55657492354740e-002   -2.53968253968254e+002
 2.58103975535168e-002    2.53968253968254e+002
 2.59327217125382e-002    8.88888888888889e+002
 2.61773700305810e-002    1.52380952380952e+003
 2.62996941896024e-002    2.03174603174603e+003
 2.64220183486239e-002    2.66666666666667e+003
 2.67889908256881e-002    3.04761904761905e+003
 2.71559633027523e-002    3.17460317460317e+003
 2.72782874617737e-002    2.92063492063492e+003
 2.75229357798165e-002    2.41269841269841e+003
 2.76452599388379e-002    1.90476190476190e+003
 2.78899082568807e-002    1.52380952380952e+003
 2.80122324159021e-002    8.88888888888889e+002
 2.81345565749235e-002    3.80952380952381e+002
 2.82568807339450e-002   -1.26984126984127e+002
 2.85015290519878e-002   -6.34920634920635e+002
 2.86238532110092e-002   -1.14285714285714e+003
 2.88685015290520e-002   -1.52380952380952e+003
 2.89908256880734e-002   -1.90476190476190e+003
 2.93577981651376e-002   -2.03174603174603e+003
 2.96024464831804e-002   -1.77777777777778e+003
 2.98470948012232e-002   -1.39682539682540e+003
 2.99694189602446e-002   -8.88888888888889e+002
 3.02140672782875e-002   -2.53968253968254e+002
 3.04587155963303e-002    2.53968253968254e+002
 3.05810397553517e-002    7.61904761904762e+002
 3.07033639143731e-002    1.52380952380952e+003
 3.09480122324159e-002    2.03174603174603e+003
 3.13149847094801e-002    2.53968253968254e+003
 3.15596330275229e-002    2.92063492063492e+003
 3.19266055045872e-002    2.53968253968254e+003
 3.21712538226300e-002    2.15873015873016e+003
 3.22935779816514e-002    1.65079365079365e+003
 3.25382262996942e-002    1.14285714285714e+003
 3.26605504587156e-002    5.07936507936508e+002
 3.29051987767584e-002    1.26984126984127e+002
 3.30275229357798e-002   -5.07936507936508e+002
 3.32721712538226e-002   -1.01587301587302e+003
 3.35168195718654e-002   -1.26984126984127e+003
 3.37614678899083e-002   -1.65079365079365e+003
 3.41284403669725e-002   -1.52380952380952e+003
 3.43730886850153e-002   -1.14285714285714e+003
 3.46177370030581e-002   -6.34920634920635e+002
 3.48623853211009e-002   -1.26984126984127e+002
 3.51070336391437e-002    5.07936507936508e+002
 3.53516819571865e-002    1.26984126984127e+003
 3.55963302752294e-002    1.77777777777778e+003
 3.58409785932722e-002    2.15873015873016e+003
 3.60856269113150e-002    2.41269841269841e+003
 3.63302752293578e-002    2.28571428571429e+003
 3.65749235474006e-002    2.15873015873016e+003
 3.66972477064220e-002    1.77777777777778e+003
 3.69418960244648e-002    1.39682539682540e+003
 3.71865443425076e-002    8.88888888888889e+002
 3.73088685015291e-002    3.80952380952381e+002
 3.75535168195719e-002   -1.26984126984127e+002
 3.77981651376147e-002   -5.07936507936508e+002
 3.80428134556575e-002   -8.88888888888889e+002
 3.82874617737003e-002   -1.26984126984127e+003
 3.85321100917431e-002   -1.26984126984127e+003
 3.87767584097859e-002   -1.01587301587302e+003
 3.91437308868502e-002   -5.07936507936508e+002
 3.93883792048930e-002    0.00000000000000e+000
 3.95107033639144e-002    3.80952380952381e+002
 3.97553516819572e-002    1.01587301587302e+003
 4.00000000000000e-002    1.39682539682540e+003
 4.01223241590214e-002    1.77777777777778e+003
 4.03669724770642e-002    2.03174603174603e+003
 4.06116207951070e-002    2.15873015873016e+003
 4.08562691131499e-002    2.15873015873016e+003
 4.11009174311927e-002    1.77777777777778e+003
 4.13455657492355e-002    1.39682539682540e+003
 4.14678899082569e-002    1.01587301587302e+003
 4.17125382262997e-002    6.34920634920635e+002
 4.19571865443425e-002    1.26984126984127e+002
 4.20795107033639e-002   -2.53968253968254e+002
 4.22018348623853e-002   -6.34920634920635e+002
 4.24464831804281e-002   -1.01587301587302e+003
 4.25688073394495e-002   -1.26984126984127e+003
 4.29357798165138e-002   -1.26984126984127e+003
 4.31804281345566e-002   -1.01587301587302e+003
 4.34250764525994e-002   -7.61904761904762e+002
 4.36697247706422e-002   -2.53968253968254e+002
 4.37920489296636e-002    1.26984126984127e+002
 4.40366972477064e-002    6.34920634920635e+002
 4.41590214067278e-002    1.01587301587302e+003
 4.44036697247706e-002    1.52380952380952e+003
 4.46483180428135e-002    1.90476190476190e+003
 4.48929663608563e-002    2.15873015873016e+003
 4.52599388379205e-002    2.03174603174603e+003
 4.56269113149847e-002    1.52380952380952e+003
 4.58715596330275e-002    1.01587301587302e+003
 4.61162079510703e-002    5.07936507936508e+002
 4.63608562691132e-002    0.00000000000000e+000
 4.63608562691132e-002   -5.07936507936508e+002
 4.66055045871560e-002   -8.88888888888889e+002
 4.68501529051988e-002   -1.26984126984127e+003
 4.72171253822630e-002   -1.39682539682540e+003
 4.75840978593272e-002   -1.14285714285714e+003
 4.78287461773700e-002   -6.34920634920635e+002
 4.80733944954128e-002   -2.53968253968254e+002
 4.81957186544343e-002    3.80952380952381e+002
 4.84403669724771e-002    8.88888888888889e+002
 4.86850152905199e-002    1.26984126984127e+003
 4.89296636085627e-002    1.77777777777778e+003
 4.91743119266055e-002    2.15873015873016e+003
 4.94189602446483e-002    2.15873015873016e+003
 4.96636085626911e-002    1.90476190476190e+003
 4.97859327217125e-002    1.52380952380952e+003
 5.01529051987768e-002    1.01587301587302e+003
 5.02752293577982e-002    3.80952380952381e+002
 5.05198776758410e-002   -1.26984126984127e+002
 5.07645259938838e-002   -5.07936507936508e+002
 5.08868501529052e-002   -8.88888888888889e+002
 5.11314984709480e-002   -1.26984126984127e+003
 5.14984709480122e-002   -1.26984126984127e+003
 5.18654434250765e-002   -1.01587301587302e+003
 5.19877675840979e-002   -6.34920634920635e+002
 5.22324159021407e-002   -2.53968253968254e+002
 5.24770642201835e-002    1.26984126984127e+002
 5.25993883792049e-002    6.34920634920635e+002
 5.28440366972477e-002    1.01587301587302e+003
 5.30886850152905e-002    1.39682539682540e+003
 5.33333333333333e-002    1.65079365079365e+003
 5.35779816513761e-002    1.65079365079365e+003
 5.38226299694190e-002    1.52380952380952e+003
 5.39449541284404e-002    1.26984126984127e+003
 5.41896024464832e-002    1.14285714285714e+003
 5.43119266055046e-002    7.61904761904762e+002
 5.45565749235474e-002    3.80952380952381e+002
 5.46788990825688e-002    0.00000000000000e+000
 5.49235474006116e-002   -3.80952380952381e+002
 5.50458715596330e-002   -6.34920634920635e+002
 5.54128440366972e-002   -7.61904761904762e+002
 5.56574923547401e-002   -8.88888888888889e+002
 5.59021406727829e-002   -7.61904761904762e+002
 5.61467889908257e-002   -5.07936507936508e+002
 5.63914373088685e-002   -1.26984126984127e+002
 5.66360856269113e-002    2.53968253968254e+002
 5.68807339449541e-002    6.34920634920635e+002
 5.71253822629969e-002    1.01587301587302e+003
 5.73700305810398e-002    1.14285714285714e+003
 5.76146788990826e-002    1.26984126984127e+003
